"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Počet volebných okrskov","Počet potvrdených okrskových zápisníc","Podiel potvrdených okrskových zápisníc v %","Počet zapísaných voličov","Počet zúčastnených voličov","Účasť voličov v %","Počet odovzdaných obálok","Podiel odovzdaných obálok v %","Počet platných hlasov pre všetkých kandidátov","Podiel platných hlasov pre všetkých kandidátov v %"
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544132,"Čierne nad Topľou",1,1,100.00,576,400,69.44,400,100.00,400,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544141,"Ďapalovce",1,1,100.00,331,240,72.50,240,100.00,239,99.58
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544159,"Davidov",1,1,100.00,621,417,67.14,417,100.00,415,99.52
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544167,"Detrík",1,1,100.00,47,27,57.44,27,100.00,27,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544175,"Dlhé Klčovo",1,1,100.00,1077,650,60.35,650,100.00,642,98.76
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544183,"Ďurďoš",1,1,100.00,196,82,41.83,82,100.00,81,98.78
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544191,"Giglovce",1,1,100.00,123,80,65.04,80,100.00,80,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544205,"Girovce",1,1,100.00,52,43,82.69,43,100.00,43,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544213,"Hanušovce nad Topľou",2,2,100.00,2789,1350,48.40,1350,100.00,1330,98.51
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",581674,"Hencovce",1,1,100.00,1047,654,62.46,654,100.00,652,99.69
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544221,"Hermanovce nad Topľou",1,1,100.00,574,373,64.98,373,100.00,372,99.73
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544230,"Hlinné",1,1,100.00,1351,457,33.82,457,100.00,456,99.78
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528731,"Holčíkovce",1,1,100.00,397,261,65.74,261,100.00,261,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528749,"Jasenovce",1,1,100.00,172,108,62.79,108,100.00,107,99.07
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528757,"Jastrabie nad Topľou",1,1,100.00,355,168,47.32,168,100.00,168,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528765,"Juskova Voľa",1,1,100.00,258,200,77.51,200,100.00,198,99.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528773,"Kamenná Poruba",1,1,100.00,1040,308,29.61,308,100.00,305,99.02
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528781,"Kladzany",1,1,100.00,446,283,63.45,283,100.00,282,99.64
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528790,"Komárany",1,1,100.00,371,239,64.42,239,100.00,238,99.58
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528811,"Kučín",1,1,100.00,393,153,38.93,152,99.34,152,99.34
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528820,"Kvakovce",1,1,100.00,395,220,55.69,220,100.00,220,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528838,"Majerovce",1,1,100.00,356,232,65.16,232,100.00,228,98.27
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528846,"Malá Domaša",1,1,100.00,452,316,69.91,316,100.00,315,99.68
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528854,"Matiaška",1,1,100.00,221,161,72.85,161,100.00,160,99.37
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528862,"Medzianky",1,1,100.00,250,187,74.80,187,100.00,187,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528871,"Merník",1,1,100.00,478,310,64.85,310,100.00,307,99.03
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528889,"Michalok",1,1,100.00,254,169,66.53,169,100.00,168,99.40
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528901,"Nižný Hrabovec",1,1,100.00,1305,657,50.34,657,100.00,653,99.39
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528919,"Nižný Hrušov",1,1,100.00,1261,851,67.48,851,100.00,842,98.94
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528927,"Nižný Kručov",1,1,100.00,301,210,69.76,210,100.00,209,99.52
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528935,"Nová Kelča",1,1,100.00,308,205,66.55,205,100.00,203,99.02
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528943,"Ondavské Matiašovce",1,1,100.00,617,292,47.32,292,100.00,289,98.97
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528960,"Pavlovce",1,1,100.00,616,393,63.79,393,100.00,389,98.98
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528978,"Petkovce",1,1,100.00,114,86,75.43,86,100.00,86,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528986,"Petrovce",1,1,100.00,362,263,72.65,263,100.00,262,99.61
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",528994,"Piskorovce",1,1,100.00,99,61,61.61,61,100.00,60,98.36
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529001,"Poša",1,1,100.00,646,288,44.58,288,100.00,285,98.95
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529028,"Prosačov",1,1,100.00,156,42,26.92,42,100.00,41,97.61
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529036,"Radvanovce",1,1,100.00,172,123,71.51,123,100.00,122,99.18
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529044,"Rafajovce",1,1,100.00,121,61,50.41,61,100.00,61,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529052,"Remeniny",1,1,100.00,241,162,67.21,162,100.00,162,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529079,"Rudlov",1,1,100.00,518,280,54.05,280,100.00,278,99.28
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529109,"Ruská Voľa",1,1,100.00,64,30,46.87,30,100.00,30,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529125,"Sačurov",1,1,100.00,1640,860,52.43,853,99.18,846,98.37
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529133,"Sečovská Polianka",2,2,100.00,2070,1147,55.41,1147,100.00,1141,99.47
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529141,"Sedliská",1,1,100.00,1107,598,54.01,598,100.00,591,98.82
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529150,"Skrabské",1,1,100.00,571,263,46.05,263,100.00,262,99.61
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529168,"Slovenská Kajňa",1,1,100.00,641,377,58.81,377,100.00,375,99.46
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529176,"Soľ",2,2,100.00,1869,728,38.95,728,100.00,724,99.45
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529184,"Štefanovce",1,1,100.00,85,48,56.47,48,100.00,48,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529192,"Tovarné",1,1,100.00,858,502,58.50,501,99.80,496,98.80
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529206,"Tovarnianska Polianka",1,1,100.00,88,64,72.72,64,100.00,64,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529214,"Vavrinec",1,1,100.00,59,39,66.10,39,100.00,39,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529222,"Vechec",2,2,100.00,1974,724,36.67,722,99.72,719,99.30
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529231,"Vlača",1,1,100.00,185,129,69.72,129,100.00,128,99.22
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",544051,"Vranov nad Topľou",19,19,100.00,16422,9207,56.06,9206,99.98,9116,99.01
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529117,"Vyšný Kazimír",1,1,100.00,166,115,69.27,115,100.00,114,99.13
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529257,"Vyšný Žipov",1,1,100.00,904,478,52.87,478,100.00,474,99.16
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529265,"Zámutov",2,2,100.00,2385,895,37.52,895,100.00,884,98.77
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529281,"Zlatník",1,1,100.00,63,48,76.19,48,100.00,48,100.00
7,"Prešovský kraj",709,"Vranov nad Topľou",713,"Vranov nad Topľou",529290,"Žalobín",1,1,100.00,627,304,48.48,303,99.67,303,99.67
8,"Košický kraj",801,"Košice",802,"Košice I",599891,"Košice - Džungľa",1,1,100.00,562,249,44.30,249,100.00,248,99.59
8,"Košický kraj",801,"Košice",802,"Košice I",598119,"Košice - Kavečany",1,1,100.00,1064,755,70.95,755,100.00,749,99.20
8,"Košický kraj",801,"Košice",802,"Košice I",598151,"Košice - Sever",18,18,100.00,15324,9573,62.47,9573,100.00,9517,99.41
8,"Košický kraj",801,"Košice",802,"Košice I",599875,"Košice - Sídlisko Ťahanovce",18,18,100.00,16427,9339,56.85,9338,99.98,9274,99.30
8,"Košický kraj",801,"Košice",802,"Košice I",598186,"Košice - Staré Mesto",19,19,100.00,16826,10629,63.17,10628,99.99,10560,99.35
8,"Košický kraj",801,"Košice",802,"Košice I",598127,"Košice - Ťahanovce",2,2,100.00,1764,983,55.72,983,100.00,960,97.66
8,"Košický kraj",801,"Košice",803,"Košice II",598194,"Košice - Lorinčík",1,1,100.00,836,646,77.27,646,100.00,644,99.69
8,"Košický kraj",801,"Košice",803,"Košice II",599972,"Košice - Luník IX",2,2,100.00,4936,211,4.27,211,100.00,208,98.57
8,"Košický kraj",801,"Košice",803,"Košice II",598216,"Košice - Myslava",2,2,100.00,2137,1507,70.51,1507,100.00,1489,98.80
8,"Košický kraj",801,"Košice",803,"Košice II",598208,"Košice - Pereš",2,2,100.00,1710,1187,69.41,1187,100.00,1186,99.91
8,"Košický kraj",801,"Košice",803,"Košice II",599859,"Košice - Poľov",1,1,100.00,943,698,74.01,698,100.00,695,99.57
8,"Košický kraj",801,"Košice",803,"Košice II",599883,"Košice - Sídlisko KVP",18,18,100.00,17650,10905,61.78,10901,99.96,10828,99.29
8,"Košický kraj",801,"Košice",803,"Košice II",599841,"Košice - Šaca",3,3,100.00,4734,2260,47.73,2260,100.00,2236,98.93
8,"Košický kraj",801,"Košice",803,"Košice II",598224,"Košice - Západ",31,31,100.00,29922,18510,61.86,18508,99.98,18399,99.40
8,"Košický kraj",801,"Košice",804,"Košice III",598682,"Košice - Dargovských hrdinov",20,20,100.00,20612,11712,56.82,11709,99.97,11637,99.35
8,"Košický kraj",801,"Košice",804,"Košice III",599018,"Košice - Košická Nová Ves",2,2,100.00,2457,1569,63.85,1569,100.00,1563,99.61
8,"Košický kraj",801,"Košice",805,"Košice IV",599093,"Košice - Barca",3,3,100.00,3005,2064,68.68,2064,100.00,2064,100.00
8,"Košický kraj",801,"Košice",805,"Košice IV",599824,"Košice - Juh",20,20,100.00,17288,10654,61.62,10650,99.96,10587,99.37
8,"Košický kraj",801,"Košice",805,"Košice IV",599794,"Košice - Krásna",4,4,100.00,4582,2875,62.74,2875,100.00,2863,99.58
8,"Košický kraj",801,"Košice",805,"Košice IV",599816,"Košice - Nad jazerom",20,20,100.00,18683,10441,55.88,10431,99.90,10393,99.54
8,"Košický kraj",801,"Košice",805,"Košice IV",599786,"Košice - Šebastovce",1,1,100.00,632,442,69.93,442,100.00,438,99.09
8,"Košický kraj",801,"Košice",805,"Košice IV",599913,"Košice - Vyšné Opátske",3,3,100.00,2120,1460,68.86,1460,100.00,1452,99.45
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521141,"Bačkovík",1,1,100.00,413,179,43.34,179,100.00,177,98.88
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521159,"Baška",1,1,100.00,582,441,75.77,441,100.00,438,99.31
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521167,"Belža",1,1,100.00,366,261,71.31,260,99.61,260,99.61
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521175,"Beniakovce",1,1,100.00,644,402,62.42,402,100.00,397,98.75
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521183,"Bidovce",1,1,100.00,1211,645,53.26,645,100.00,641,99.37
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521191,"Blažice",1,1,100.00,472,240,50.84,240,100.00,239,99.58
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559831,"Bočiar",1,1,100.00,191,120,62.82,120,100.00,120,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521205,"Bohdanovce",1,1,100.00,920,591,64.23,591,100.00,587,99.32
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521213,"Boliarov",1,1,100.00,592,146,24.66,146,100.00,145,99.31
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521221,"Budimír",1,1,100.00,1035,801,77.39,801,100.00,794,99.12
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521248,"Bukovec",1,1,100.00,744,504,67.74,504,100.00,494,98.01
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521256,"Bunetice",1,1,100.00,71,48,67.60,48,100.00,47,97.91
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521264,"Buzica",1,1,100.00,968,358,36.98,358,100.00,354,98.88
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521272,"Cestice",1,1,100.00,712,355,49.85,355,100.00,349,98.30
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521281,"Čakanovce",1,1,100.00,533,231,43.33,231,100.00,231,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521299,"Čaňa",5,5,100.00,4594,2349,51.13,2349,100.00,2340,99.61
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521302,"Čečejovce",2,2,100.00,1688,941,55.74,941,100.00,928,98.61
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521311,"Čižatice",1,1,100.00,332,216,65.06,216,100.00,213,98.61
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521329,"Debraď",1,1,100.00,347,174,50.14,174,100.00,174,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521337,"Drienovec",1,1,100.00,1687,636,37.70,636,100.00,631,99.21
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521345,"Družstevná pri Hornáde",2,2,100.00,2117,1109,52.38,1109,100.00,1100,99.18
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521353,"Ďurďošík",1,1,100.00,574,413,71.95,413,100.00,411,99.51
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521361,"Ďurkov",1,1,100.00,1405,613,43.62,613,100.00,607,99.02
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559873,"Dvorníky - Včeláre",1,1,100.00,431,248,57.54,248,100.00,248,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521370,"Geča",1,1,100.00,1500,975,65.00,975,100.00,974,99.89
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521388,"Gyňov",1,1,100.00,544,353,64.88,353,100.00,352,99.71
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521396,"Hačava",1,1,100.00,174,62,35.63,62,100.00,62,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",518123,"Háj",1,1,100.00,227,116,51.10,116,100.00,116,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521400,"Haniska",1,1,100.00,1206,803,66.58,803,100.00,786,97.88
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521418,"Herľany",1,1,100.00,232,174,75.00,174,100.00,173,99.42
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521426,"Hodkovce",1,1,100.00,304,216,71.05,216,100.00,216,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",518107,"Hosťovce",1,1,100.00,182,93,51.09,93,100.00,91,97.84
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521442,"Hrašovík",1,1,100.00,323,238,73.68,238,100.00,236,99.15
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521469,"Hýľov",1,1,100.00,436,318,72.93,318,100.00,316,99.37
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",599310,"Chorváty",1,1,100.00,92,64,69.56,64,100.00,62,96.87
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521477,"Chrastné",1,1,100.00,522,314,60.15,314,100.00,312,99.36
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521485,"Janík",1,1,100.00,494,263,53.23,263,100.00,263,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521493,"Jasov",3,3,100.00,2512,894,35.58,893,99.88,879,98.32
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521507,"Kalša",1,1,100.00,588,381,64.79,381,100.00,379,99.47
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521523,"Kecerovce",2,2,100.00,2329,303,13.00,302,99.66,296,97.68
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521540,"Kecerovský Lipovec",1,1,100.00,96,73,76.04,73,100.00,73,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",559687,"Kechnec",1,1,100.00,901,451,50.05,451,100.00,450,99.77
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521558,"Kokšov - Bakša",1,1,100.00,1024,663,64.74,663,100.00,663,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521566,"Komárovce",1,1,100.00,328,183,55.79,183,100.00,179,97.81
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",582514,"Kostoľany nad Hornádom",1,1,100.00,1014,676,66.66,676,100.00,673,99.55
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521574,"Košická Belá",1,1,100.00,856,549,64.13,549,100.00,546,99.45
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521582,"Košická Polianka",1,1,100.00,854,508,59.48,508,100.00,506,99.60
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521591,"Košické Oľšany",1,1,100.00,1048,542,51.71,541,99.81,534,98.52
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521604,"Košický Klečenov",1,1,100.00,258,166,64.34,166,100.00,166,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521612,"Kráľovce",1,1,100.00,944,408,43.22,408,100.00,405,99.26
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521639,"Kysak",2,2,100.00,1159,797,68.76,797,100.00,792,99.37
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521655,"Malá Ida",2,2,100.00,1477,1060,71.76,1060,100.00,1050,99.05
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521663,"Malá Lodina",1,1,100.00,231,163,70.56,163,100.00,163,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521671,"Medzev",3,3,100.00,3107,1184,38.10,1184,100.00,1176,99.32
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",580252,"Milhosť",1,1,100.00,318,121,38.05,121,100.00,120,99.17
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521680,"Mokrance",1,1,100.00,1246,710,56.98,710,100.00,707,99.57
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521698,"Moldava nad Bodvou",9,9,100.00,7759,3181,40.99,3180,99.96,3151,99.05
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521701,"Mudrovce",1,1,100.00,61,31,50.81,31,100.00,31,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",518140,"Nižná Hutka",1,1,100.00,509,358,70.33,358,100.00,358,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521728,"Nižná Kamenica",1,1,100.00,545,347,63.66,347,100.00,347,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521736,"Nižná Myšľa",1,1,100.00,1168,624,53.42,624,100.00,623,99.83
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521744,"Nižný Čaj",1,1,100.00,229,143,62.44,143,100.00,142,99.30
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521752,"Nižný Klátov",1,1,100.00,746,545,73.05,545,100.00,545,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521761,"Nižný Lánec",1,1,100.00,333,90,27.02,90,100.00,90,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521795,"Nová Polhora",1,1,100.00,410,302,73.65,302,100.00,301,99.66
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521787,"Nováčany",1,1,100.00,608,336,55.26,336,100.00,333,99.10
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521809,"Nový Salaš",1,1,100.00,190,123,64.73,123,100.00,122,99.18
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521817,"Obišovce",1,1,100.00,395,288,72.91,288,100.00,280,97.22
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521825,"Olšovany",1,1,100.00,516,311,60.27,311,100.00,307,98.71
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521833,"Opátka",1,1,100.00,128,97,75.78,97,100.00,96,98.96
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521841,"Opiná",1,1,100.00,160,79,49.37,79,100.00,79,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521850,"Paňovce",1,1,100.00,503,340,67.59,340,100.00,337,99.11
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521868,"Peder",1,1,100.00,304,132,43.42,132,100.00,131,99.24
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521876,"Perín - Chym",3,3,100.00,1296,745,57.48,745,100.00,743,99.73
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521884,"Ploské",2,2,100.00,770,520,67.53,520,100.00,515,99.03
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521892,"Poproč",2,2,100.00,2208,1407,63.72,1407,100.00,1400,99.50
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521906,"Rákoš",1,1,100.00,315,164,52.06,164,100.00,162,98.78
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521914,"Rankovce",1,1,100.00,641,153,23.86,153,100.00,152,99.34
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521922,"Rešica",1,1,100.00,294,166,56.46,166,100.00,166,100.00
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521931,"Rozhanovce",2,2,100.00,2017,1300,64.45,1300,100.00,1288,99.07
8,"Košický kraj",802,"Košice - okolie",806,"Košice - okolie",521949,"Rudník",1,1,100.00,523,321,61.37,321,100.00,321,100.00
